Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Location,Decommisioned
50013,UNIQUE,AMES,IA,PRIMARY,42.02,-93.62,NA-US-IA-AMES,FALSE
50014,STANDARD,AMES,IA,PRIMARY,42.02,-93.62,NA-US-IA-AMES,FALSE
52205,STANDARD,ANAMOSA,IA,PRIMARY,42.1,-91.28,NA-US-IA-ANAMOSA,FALSE
52312,STANDARD,MORLEY,IA,PRIMARY,42,-91.24,NA-US-IA-MORLEY,FALSE
52701,PO BOX,ANDOVER,IA,PRIMARY,41.97,-90.25,NA-US-IA-ANDOVER,FALSE
52030,PO BOX,ANDREW,IA,PRIMARY,42.15,-90.59,NA-US-IA-ANDREW,FALSE
50020,STANDARD,ANITA,IA,PRIMARY,41.44,-94.76,NA-US-IA-ANITA,FALSE
50021,STANDARD,ANKENY,IA,PRIMARY,41.72,-93.6,NA-US-IA-ANKENY,FALSE
50023,STANDARD,ANKENY,IA,PRIMARY,41.71,-93.62,NA-US-IA-ANKENY,FALSE
51004,STANDARD,ANTHON,IA,PRIMARY,42.38,-95.86,NA-US-IA-ANTHON,FALSE
50604,STANDARD,APLINGTON,IA,PRIMARY,42.58,-92.88,NA-US-IA-APLINGTON,FALSE
50608,STANDARD,AUSTINVILLE,IA,PRIMARY,42.59,-92.96,NA-US-IA-AUSTINVILLE,FALSE
50649,STANDARD,KESLEY,IA,PRIMARY,42.68,-92.84,NA-US-IA-KESLEY,FALSE
51430,STANDARD,ARCADIA,IA,PRIMARY,42.08,-95.04,NA-US-IA-ARCADIA,FALSE
51231,STANDARD,ARCHER,IA,PRIMARY,43.11,-95.74,NA-US-IA-ARCHER,FALSE
50605,STANDARD,AREDALE,IA,PRIMARY,42.83,-93,NA-US-IA-AREDALE,FALSE
52619,STANDARD,ARGYLE,IA,PRIMARY,40.53,-91.56,NA-US-IA-ARGYLE,FALSE
50831,PO BOX,ARISPE,IA,PRIMARY,40.94,-94.21,NA-US-IA-ARISPE,FALSE
50606,STANDARD,ARLINGTON,IA,PRIMARY,42.74,-91.67,NA-US-IA-ARLINGTON,FALSE
50514,STANDARD,ARMSTRONG,IA,PRIMARY,43.39,-94.47,NA-US-IA-ARMSTRONG,FALSE
51331,STANDARD,ARNOLDS PARK,IA,PRIMARY,43.36,-95.13,NA-US-IA-ARNOLDS PARK,FALSE
51431,STANDARD,ARTHUR,IA,PRIMARY,42.33,-95.34,NA-US-IA-ARTHUR,FALSE
51232,STANDARD,ASHTON,IA,PRIMARY,43.3,-95.79,NA-US-IA-ASHTON,FALSE
52720,STANDARD,ATALISSA,IA,PRIMARY,41.57,-91.16,NA-US-IA-ATALISSA,FALSE
52206,STANDARD,ATKINS,IA,PRIMARY,41.99,-91.85,NA-US-IA-ATKINS,FALSE
50022,STANDARD,ATLANTIC,IA,PRIMARY,41.39,-95.01,NA-US-IA-ATLANTIC,FALSE
51433,STANDARD,AUBURN,IA,PRIMARY,42.24,-94.87,NA-US-IA-AUBURN,FALSE
50025,STANDARD,AUDUBON,IA,PRIMARY,41.71,-94.92,NA-US-IA-AUDUBON,FALSE
51005,STANDARD,AURELIA,IA,PRIMARY,42.71,-95.43,NA-US-IA-AURELIA,FALSE
50607,STANDARD,AURORA,IA,PRIMARY,42.61,-91.72,NA-US-IA-AURORA,FALSE
50671,STANDARD,STANLEY,IA,PRIMARY,42.64,-91.81,NA-US-IA-STANLEY,FALSE
50515,STANDARD,AYRSHIRE,IA,PRIMARY,43.04,-94.83,NA-US-IA-AYRSHIRE,FALSE
50516,STANDARD,BADGER,IA,PRIMARY,42.61,-94.14,NA-US-IA-BADGER,FALSE
50026,STANDARD,BAGLEY,IA,PRIMARY,41.84,-94.42,NA-US-IA-BAGLEY,FALSE
52207,STANDARD,BALDWIN,IA,PRIMARY,42.07,-90.83,NA-US-IA-BALDWIN,FALSE
50517,STANDARD,BANCROFT,IA,PRIMARY,43.29,-94.21,NA-US-IA-BANCROFT,FALSE
50027,STANDARD,BARNES CITY,IA,PRIMARY,41.5,-92.46,NA-US-IA-BARNES CITY,FALSE
50518,STANDARD,BARNUM,IA,PRIMARY,42.5,-94.36,NA-US-IA-BARNUM,FALSE
52533,STANDARD,BATAVIA,IA,PRIMARY,40.99,-92.16,NA-US-IA-BATAVIA,FALSE
51006,STANDARD,BATTLE CREEK,IA,PRIMARY,42.31,-95.59,NA-US-IA-BATTLE CREEK,FALSE
50028,STANDARD,BAXTER,IA,PRIMARY,41.82,-93.15,NA-US-IA-BAXTER,FALSE
50029,STANDARD,BAYARD,IA,PRIMARY,41.85,-94.55,NA-US-IA-BAYARD,FALSE
52534,STANDARD,BEACON,IA,PRIMARY,41.27,-92.68,NA-US-IA-BEACON,FALSE
50609,STANDARD,BEAMAN,IA,PRIMARY,42.22,-92.82,NA-US-IA-BEAMAN,FALSE
50031,PO BOX,BEAVER,IA,PRIMARY,42.03,-94.14,NA-US-IA-BEAVER,FALSE
50833,STANDARD,BEDFORD,IA,PRIMARY,40.67,-94.72,NA-US-IA-BEDFORD,FALSE
52208,STANDARD,BELLE PLAINE,IA,PRIMARY,41.89,-92.27,NA-US-IA-BELLE PLAINE,FALSE
52031,STANDARD,BELLEVUE,IA,PRIMARY,42.25,-90.42,NA-US-IA-BELLEVUE,FALSE
50421,STANDARD,BELMOND,IA,PRIMARY,42.84,-93.6,NA-US-IA-BELMOND,FALSE
52721,STANDARD,BENNETT,IA,PRIMARY,41.73,-90.97,NA-US-IA-BENNETT,FALSE
50835,STANDARD,BENTON,IA,PRIMARY,40.7,-94.35,NA-US-IA-BENTON,FALSE
52032,STANDARD,BERNARD,IA,PRIMARY,42.31,-90.83,NA-US-IA-BERNARD,FALSE
50032,PO BOX,BERWICK,IA,PRIMARY,41.66,-93.55,NA-US-IA-BERWICK,FALSE
52722,STANDARD,BETTENDORF,IA,PRIMARY,41.56,-90.47,NA-US-IA-BETTENDORF,FALSE
50033,STANDARD,BEVINGTON,IA,PRIMARY,41.35,-93.79,NA-US-IA-BEVINGTON,FALSE
52535,STANDARD,BIRMINGHAM,IA,PRIMARY,40.87,-91.94,NA-US-IA-BIRMINGHAM,FALSE
50034,STANDARD,BLAIRSBURG,IA,PRIMARY,42.47,-93.64,NA-US-IA-BLAIRSBURG,FALSE
52209,STANDARD,BLAIRSTOWN,IA,PRIMARY,41.9,-92.08,NA-US-IA-BLAIRSTOWN,FALSE
52257,STANDARD,LUZERNE,IA,PRIMARY,41.9,-92.18,NA-US-IA-LUZERNE,FALSE
52536,STANDARD,BLAKESBURG,IA,PRIMARY,40.96,-92.63,NA-US-IA-BLAKESBURG,FALSE
50836,STANDARD,BLOCKTON,IA,PRIMARY,40.61,-94.47,NA-US-IA-BLOCKTON,FALSE
52537,STANDARD,BLOOMFIELD,IA,PRIMARY,40.74,-92.41,NA-US-IA-BLOOMFIELD,FALSE
52726,STANDARD,BLUE GRASS,IA,PRIMARY,41.5,-90.76,NA-US-IA-BLUE GRASS,FALSE
52759,STANDARD,MONTPELIER,IA,PRIMARY,41.46,-90.8,NA-US-IA-MONTPELIER,FALSE
50519,STANDARD,BODE,IA,PRIMARY,42.86,-94.28,NA-US-IA-BODE,FALSE
52620,STANDARD,BONAPARTE,IA,PRIMARY,40.7,-91.8,NA-US-IA-BONAPARTE,FALSE
50035,STANDARD,BONDURANT,IA,PRIMARY,41.68,-93.46,NA-US-IA-BONDURANT,FALSE
50036,STANDARD,BOONE,IA,PRIMARY,42.05,-93.87,NA-US-IA-BOONE,FALSE
50037,PO BOX,BOONE,IA,PRIMARY,42.05,-93.87,NA-US-IA-BOONE,FALSE
50099,STANDARD,BOONE,IA,PRIMARY,42.05,-93.88,NA-US-IA-BOONE,FALSE
50038,STANDARD,BOONEVILLE,IA,PRIMARY,41.53,-93.88,NA-US-IA-BOONEVILLE,FALSE
50039,STANDARD,BOUTON,IA,PRIMARY,41.85,-94.01,NA-US-IA-BOUTON,FALSE
50040,PO BOX,BOXHOLM,IA,PRIMARY,42.17,-94.1,NA-US-IA-BOXHOLM,FALSE
51234,STANDARD,BOYDEN,IA,PRIMARY,43.19,-96,NA-US-IA-BOYDEN,FALSE
50041,PO BOX,BRADFORD,IA,PRIMARY,42.6,-93.2,NA-US-IA-BRADFORD,FALSE
50520,STANDARD,BRADGATE,IA,PRIMARY,42.8,-94.41,NA-US-IA-BRADGATE,FALSE
52210,STANDARD,BRANDON,IA,PRIMARY,42.31,-92,NA-US-IA-BRANDON,FALSE
50042,STANDARD,BRAYTON,IA,PRIMARY,41.54,-94.92,NA-US-IA-BRAYTON,FALSE
51436,STANDARD,BREDA,IA,PRIMARY,42.18,-94.97,NA-US-IA-BREDA,FALSE
50837,STANDARD,BRIDGEWATER,IA,PRIMARY,41.24,-94.66,NA-US-IA-BRIDGEWATER,FALSE
52540,STANDARD,BRIGHTON,IA,PRIMARY,41.17,-91.82,NA-US-IA-BRIGHTON,FALSE
50423,STANDARD,BRITT,IA,PRIMARY,43.09,-93.8,NA-US-IA-BRITT,FALSE
51007,STANDARD,BRONSON,IA,PRIMARY,42.4,-96.21,NA-US-IA-BRONSON,FALSE
52211,STANDARD,BROOKLYN,IA,PRIMARY,41.73,-92.44,NA-US-IA-BROOKLYN,FALSE
52221,STANDARD,GUERNSEY,IA,PRIMARY,41.64,-92.34,NA-US-IA-GUERNSEY,FALSE
52232,STANDARD,HARTWICK,IA,PRIMARY,41.78,-92.34,NA-US-IA-HARTWICK,FALSE
51008,PO BOX,BRUNSVILLE,IA,PRIMARY,42.81,-96.26,NA-US-IA-BRUNSVILLE,FALSE
50612,STANDARD,BUCKINGHAM,IA,PRIMARY,42.25,-92.41,NA-US-IA-BUCKINGHAM,FALSE
52728,PO BOX,BUFFALO,IA,PRIMARY,41.46,-90.71,NA-US-IA-BUFFALO,FALSE
50424,STANDARD,BUFFALO CENTER,IA,PRIMARY,43.38,-93.94,NA-US-IA-BUFFALO CENTER,FALSE
52601,STANDARD,BURLINGTON,IA,PRIMARY,40.8,-91.12,NA-US-IA-BURLINGTON,FALSE
50521,PO BOX,BURNSIDE,IA,PRIMARY,42.33,-94.11,NA-US-IA-BURNSIDE,FALSE
50522,STANDARD,BURT,IA,PRIMARY,43.19,-94.22,NA-US-IA-BURT,FALSE
50044,STANDARD,BUSSEY,IA,PRIMARY,41.2,-92.88,NA-US-IA-BUSSEY,FALSE
52729,STANDARD,CALAMUS,IA,PRIMARY,41.82,-90.75,NA-US-IA-CALAMUS,FALSE
50523,STANDARD,CALLENDER,IA,PRIMARY,42.36,-94.29,NA-US-IA-CALLENDER,FALSE
52132,STANDARD,CALMAR,IA,PRIMARY,43.17,-91.86,NA-US-IA-CALMAR,FALSE
51009,PO BOX,CALUMET,IA,PRIMARY,42.94,-95.55,NA-US-IA-CALUMET,FALSE
52730,STANDARD,CAMANCHE,IA,PRIMARY,41.79,-90.27,NA-US-IA-CAMANCHE,FALSE
50046,STANDARD,CAMBRIDGE,IA,PRIMARY,41.89,-93.53,NA-US-IA-CAMBRIDGE,FALSE
52542,STANDARD,CANTRIL,IA,PRIMARY,40.64,-92.06,NA-US-IA-CANTRIL,FALSE
52573,STANDARD,MOUNT STERLING,IA,PRIMARY,40.61,-91.93,NA-US-IA-MOUNT STERLING,FALSE
50047,STANDARD,CARLISLE,IA,PRIMARY,41.51,-93.48,NA-US-IA-CARLISLE,FALSE
51401,STANDARD,CARROLL,IA,PRIMARY,42.06,-94.86,NA-US-IA-CARROLL,FALSE
52033,STANDARD,CASCADE,IA,PRIMARY,42.29,-91,NA-US-IA-CASCADE,FALSE
50048,STANDARD,CASEY,IA,PRIMARY,41.5,-94.52,NA-US-IA-CASEY,FALSE
52133,STANDARD,CASTALIA,IA,PRIMARY,43.11,-91.67,NA-US-IA-CASTALIA,FALSE
51010,STANDARD,CASTANA,IA,PRIMARY,42.07,-95.9,NA-US-IA-CASTANA,FALSE
52543,STANDARD,CEDAR,IA,PRIMARY,41.2,-92.5,NA-US-IA-CEDAR,FALSE
50613,STANDARD,CEDAR FALLS,IA,PRIMARY,42.52,-92.45,NA-US-IA-CEDAR FALLS,FALSE
50614,UNIQUE,CEDAR FALLS,IA,PRIMARY,42.52,-92.45,NA-US-IA-CEDAR FALLS,FALSE
52328,STANDARD,ROBINS,IA,PRIMARY,42.07,-91.66,NA-US-IA-ROBINS,FALSE
52401,STANDARD,CEDAR RAPIDS,IA,PRIMARY,41.97,-91.66,NA-US-IA-CEDAR RAPIDS,FALSE
52402,STANDARD,CEDAR RAPIDS,IA,PRIMARY,41.97,-91.66,NA-US-IA-CEDAR RAPIDS,FALSE
52403,STANDARD,CEDAR RAPIDS,IA,PRIMARY,41.97,-91.66,NA-US-IA-CEDAR RAPIDS,FALSE
52404,STANDARD,CEDAR RAPIDS,IA,PRIMARY,41.97,-91.66,NA-US-IA-CEDAR RAPIDS,FALSE
52405,STANDARD,CEDAR RAPIDS,IA,PRIMARY,41.97,-91.66,NA-US-IA-CEDAR RAPIDS,FALSE
52406,PO BOX,CEDAR RAPIDS,IA,PRIMARY,41.97,-91.66,NA-US-IA-CEDAR RAPIDS,FALSE
52407,PO BOX,CEDAR RAPIDS,IA,PRIMARY,41.97,-91.66,NA-US-IA-CEDAR RAPIDS,FALSE
52408,PO BOX,CEDAR RAPIDS,IA,PRIMARY,41.97,-91.66,NA-US-IA-CEDAR RAPIDS,FALSE
52409,PO BOX,CEDAR RAPIDS,IA,PRIMARY,41.97,-91.66,NA-US-IA-CEDAR RAPIDS,FALSE
52410,PO BOX,CEDAR RAPIDS,IA,PRIMARY,41.97,-91.66,NA-US-IA-CEDAR RAPIDS,FALSE
52411,STANDARD,CEDAR RAPIDS,IA,PRIMARY,41.97,-91.66,NA-US-IA-CEDAR RAPIDS,FALSE
52497,UNIQUE,CEDAR RAPIDS,IA,PRIMARY,41.97,-91.66,NA-US-IA-CEDAR RAPIDS,FALSE
52498,UNIQUE,CEDAR RAPIDS,IA,PRIMARY,41.97,-91.66,NA-US-IA-CEDAR RAPIDS,FALSE
52499,UNIQUE,CEDAR RAPIDS,IA,PRIMARY,41.97,-91.66,NA-US-IA-CEDAR RAPIDS,FALSE
52212,STANDARD,CENTER JUNCTION,IA,PRIMARY,42.11,-91.08,NA-US-IA-CENTER JUNCTION,FALSE
52213,STANDARD,CENTER POINT,IA,PRIMARY,42.18,-91.77,NA-US-IA-CENTER POINT,FALSE
52341,STANDARD,TODDVILLE,IA,PRIMARY,42.1,-91.71,NA-US-IA-TODDVILLE,FALSE
52544,STANDARD,CENTERVILLE,IA,PRIMARY,40.73,-92.87,NA-US-IA-CENTERVILLE,FALSE
52214,STANDARD,CENTRAL CITY,IA,PRIMARY,42.2,-91.52,NA-US-IA-CENTRAL CITY,FALSE
50049,STANDARD,CHARITON,IA,PRIMARY,41.01,-93.3,NA-US-IA-CHARITON,FALSE
50616,STANDARD,CHARLES CITY,IA,PRIMARY,43.06,-92.67,NA-US-IA-CHARLES CITY,FALSE
50620,STANDARD,COLWELL,IA,PRIMARY,43.15,-92.59,NA-US-IA-COLWELL,FALSE
52731,STANDARD,CHARLOTTE,IA,PRIMARY,41.96,-90.46,NA-US-IA-CHARLOTTE,FALSE
51439,STANDARD,CHARTER OAK,IA,PRIMARY,42.06,-95.58,NA-US-IA-CHARTER OAK,FALSE
52215,STANDARD,CHELSEA,IA,PRIMARY,41.92,-92.39,NA-US-IA-CHELSEA,FALSE
51012,STANDARD,CHEROKEE,IA,PRIMARY,42.75,-95.55,NA-US-IA-CHEROKEE,FALSE
52134,STANDARD,CHESTER,IA,PRIMARY,43.49,-92.36,NA-US-IA-CHESTER,FALSE
52548,STANDARD,CHILLICOTHE,IA,PRIMARY,41.08,-92.52,NA-US-IA-CHILLICOTHE,FALSE
50050,STANDARD,CHURDAN,IA,PRIMARY,42.15,-94.47,NA-US-IA-CHURDAN,FALSE
52549,STANDARD,CINCINNATI,IA,PRIMARY,40.63,-92.92,NA-US-IA-CINCINNATI,FALSE
50524,STANDARD,CLARE,IA,PRIMARY,42.58,-94.34,NA-US-IA-CLARE,FALSE
52216,STANDARD,CLARENCE,IA,PRIMARY,41.88,-91.05,NA-US-IA-CLARENCE,FALSE
50525,STANDARD,CLARION,IA,PRIMARY,42.73,-93.73,NA-US-IA-CLARION,FALSE
50526,UNIQUE,CLARION,IA,PRIMARY,42.73,-93.73,NA-US-IA-CLARION,FALSE
50619,STANDARD,CLARKSVILLE,IA,PRIMARY,42.78,-92.66,NA-US-IA-CLARKSVILLE,FALSE
50840,STANDARD,CLEARFIELD,IA,PRIMARY,40.8,-94.47,NA-US-IA-CLEARFIELD,FALSE
50428,STANDARD,CLEAR LAKE,IA,PRIMARY,43.13,-93.37,NA-US-IA-CLEAR LAKE,FALSE
51014,STANDARD,CLEGHORN,IA,PRIMARY,42.81,-95.71,NA-US-IA-CLEGHORN,FALSE
50051,STANDARD,CLEMONS,IA,PRIMARY,42.11,-93.15,NA-US-IA-CLEMONS,FALSE
52135,STANDARD,CLERMONT,IA,PRIMARY,43,-91.65,NA-US-IA-CLERMONT,FALSE
52732,STANDARD,CLINTON,IA,PRIMARY,41.84,-90.23,NA-US-IA-CLINTON,FALSE
52733,PO BOX,CLINTON,IA,PRIMARY,41.84,-90.23,NA-US-IA-CLINTON,FALSE
52734,UNIQUE,CLINTON,IA,PRIMARY,41.84,-90.18,NA-US-IA-CLINTON,FALSE
52736,UNIQUE,CLINTON,IA,PRIMARY,41.84,-90.23,NA-US-IA-CLINTON,FALSE
52771,STANDARD,TEEDS GROVE,IA,PRIMARY,42.01,-90.25,NA-US-IA-TEEDS GROVE,FALSE
52217,STANDARD,CLUTIER,IA,PRIMARY,42.07,-92.4,NA-US-IA-CLUTIER,FALSE
52218,STANDARD,COGGON,IA,PRIMARY,42.27,-91.53,NA-US-IA-COGGON,FALSE
52035,STANDARD,COLESBURG,IA,PRIMARY,42.63,-91.2,NA-US-IA-COLESBURG,FALSE
50054,STANDARD,COLFAX,IA,PRIMARY,41.67,-93.24,NA-US-IA-COLFAX,FALSE
50055,STANDARD,COLLINS,IA,PRIMARY,41.9,-93.3,NA-US-IA-COLLINS,FALSE
50056,STANDARD,COLO,IA,PRIMARY,42.01,-93.31,NA-US-IA-COLO,FALSE
52737,STANDARD,COLUMBUS CITY,IA,PRIMARY,41.25,-91.37,NA-US-IA-COLUMBUS CITY,FALSE
52738,STANDARD,COLUMBUS JUNCTION,IA,PRIMARY,41.27,-91.36,NA-US-IA-COLUMBUS JUNCTION,FALSE
52739,STANDARD,CONESVILLE,IA,PRIMARY,41.38,-91.34,NA-US-IA-CONESVILLE,FALSE
50621,STANDARD,CONRAD,IA,PRIMARY,42.22,-92.87,NA-US-IA-CONRAD,FALSE
52220,PO BOX,CONROY,IA,PRIMARY,41.73,-92,NA-US-IA-CONROY,FALSE
50058,STANDARD,COON RAPIDS,IA,PRIMARY,41.87,-94.67,NA-US-IA-COON RAPIDS,FALSE
50839,STANDARD,CARBON,IA,PRIMARY,41.04,-94.82,NA-US-IA-CARBON,FALSE
50841,STANDARD,CORNING,IA,PRIMARY,40.99,-94.73,NA-US-IA-CORNING,FALSE
51016,STANDARD,CORRECTIONVILLE,IA,PRIMARY,42.47,-95.78,NA-US-IA-CORRECTIONVILLE,FALSE
50430,STANDARD,CORWITH,IA,PRIMARY,42.98,-93.95,NA-US-IA-CORWITH,FALSE
50060,STANDARD,CORYDON,IA,PRIMARY,40.75,-93.31,NA-US-IA-CORYDON,FALSE
50165,STANDARD,MILLERTON,IA,PRIMARY,40.84,-93.3,NA-US-IA-MILLERTON,FALSE
50431,PO BOX,COULTER,IA,PRIMARY,42.73,-93.37,NA-US-IA-COULTER,FALSE
52621,STANDARD,CRAWFORDSVILLE,IA,PRIMARY,41.21,-91.53,NA-US-IA-CRAWFORDSVILLE,FALSE
52136,STANDARD,CRESCO,IA,PRIMARY,43.37,-92.11,NA-US-IA-CRESCO,FALSE
50801,STANDARD,CRESTON,IA,PRIMARY,41.05,-94.36,NA-US-IA-CRESTON,FALSE
50842,STANDARD,CROMWELL,IA,PRIMARY,41.04,-94.46,NA-US-IA-CROMWELL,FALSE
50432,PO BOX,CRYSTAL LAKE,IA,PRIMARY,43.22,-93.79,NA-US-IA-CRYSTAL LAKE,FALSE
50843,STANDARD,CUMBERLAND,IA,PRIMARY,41.27,-94.86,NA-US-IA-CUMBERLAND,FALSE
50061,STANDARD,CUMMING,IA,PRIMARY,41.48,-93.76,NA-US-IA-CUMMING,FALSE
50527,STANDARD,CURLEW,IA,PRIMARY,42.97,-94.73,NA-US-IA-CURLEW,FALSE
51018,STANDARD,CUSHING,IA,PRIMARY,42.46,-95.67,NA-US-IA-CUSHING,FALSE
50528,STANDARD,CYLINDER,IA,PRIMARY,43.09,-94.55,NA-US-IA-CYLINDER,FALSE
50529,STANDARD,DAKOTA CITY,IA,PRIMARY,42.72,-94.19,NA-US-IA-DAKOTA CITY,FALSE
50063,STANDARD,DALLAS CENTER,IA,PRIMARY,41.68,-93.98,NA-US-IA-DALLAS CENTER,FALSE
50064,STANDARD,DANA,IA,PRIMARY,42.1,-94.24,NA-US-IA-DANA,FALSE
51019,STANDARD,DANBURY,IA,PRIMARY,42.23,-95.72,NA-US-IA-DANBURY,FALSE
52623,STANDARD,DANVILLE,IA,PRIMARY,40.86,-91.31,NA-US-IA-DANVILLE,FALSE
52801,STANDARD,DAVENPORT,IA,PRIMARY,41.55,-90.6,NA-US-IA-DAVENPORT,FALSE
52802,STANDARD,DAVENPORT,IA,PRIMARY,41.55,-90.6,NA-US-IA-DAVENPORT,FALSE
52803,STANDARD,DAVENPORT,IA,PRIMARY,41.55,-90.6,NA-US-IA-DAVENPORT,FALSE
52804,STANDARD,DAVENPORT,IA,PRIMARY,41.55,-90.6,NA-US-IA-DAVENPORT,FALSE
52805,PO BOX,DAVENPORT,IA,PRIMARY,41.55,-90.6,NA-US-IA-DAVENPORT,FALSE
52806,STANDARD,DAVENPORT,IA,PRIMARY,41.55,-90.6,NA-US-IA-DAVENPORT,FALSE
52807,STANDARD,DAVENPORT,IA,PRIMARY,41.55,-90.6,NA-US-IA-DAVENPORT,FALSE
52808,PO BOX,DAVENPORT,IA,PRIMARY,41.55,-90.6,NA-US-IA-DAVENPORT,FALSE
52809,PO BOX,DAVENPORT,IA,PRIMARY,41.55,-90.6,NA-US-IA-DAVENPORT,FALSE
50065,STANDARD,DAVIS CITY,IA,PRIMARY,40.64,-93.81,NA-US-IA-DAVIS CITY,FALSE
50066,STANDARD,DAWSON,IA,PRIMARY,41.84,-94.21,NA-US-IA-DAWSON,FALSE
50530,STANDARD,DAYTON,IA,PRIMARY,42.26,-94.07,NA-US-IA-DAYTON,FALSE
50067,STANDARD,DECATUR,IA,PRIMARY,40.76,-93.84,NA-US-IA-DECATUR,FALSE
52101,STANDARD,DECORAH,IA,PRIMARY,43.3,-91.79,NA-US-IA-DECORAH,FALSE
52140,STANDARD,DORCHESTER,IA,PRIMARY,43.46,-91.51,NA-US-IA-DORCHESTER,FALSE
52149,PO BOX,HIGHLANDVILLE,IA,PRIMARY,43.44,-91.68,NA-US-IA-HIGHLANDVILLE,FALSE
51440,STANDARD,DEDHAM,IA,PRIMARY,41.9,-94.82,NA-US-IA-DEDHAM,FALSE
52222,STANDARD,DEEP RIVER,IA,PRIMARY,41.58,-92.37,NA-US-IA-DEEP RIVER,FALSE
52223,STANDARD,DELHI,IA,PRIMARY,42.43,-91.33,NA-US-IA-DELHI,FALSE
52037,STANDARD,DELMAR,IA,PRIMARY,41.99,-90.6,NA-US-IA-DELMAR,FALSE
51441,STANDARD,DELOIT,IA,PRIMARY,42.09,-95.31,NA-US-IA-DELOIT,FALSE
51442,STANDARD,DENISON,IA,PRIMARY,42.01,-95.34,NA-US-IA-DENISON,FALSE
52624,PO BOX,DENMARK,IA,PRIMARY,40.75,-91.33,NA-US-IA-DENMARK,FALSE
50622,STANDARD,DENVER,IA,PRIMARY,42.67,-92.33,NA-US-IA-DENVER,FALSE
50068,STANDARD,DERBY,IA,PRIMARY,40.92,-93.45,NA-US-IA-DERBY,FALSE
50301,PO BOX,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,FALSE
50302,PO BOX,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,FALSE
50303,PO BOX,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,FALSE
50304,PO BOX,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,FALSE
50305,PO BOX,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,FALSE
50306,PO BOX,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,FALSE
50307,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,FALSE
50308,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,FALSE
50309,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,FALSE
50310,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,FALSE
50311,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,FALSE
50312,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,FALSE
50313,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,FALSE
50314,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,FALSE
50315,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,FALSE
50316,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,FALSE
50317,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,FALSE
50318,PO BOX,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,FALSE
50319,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,FALSE
50320,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,FALSE
50321,STANDARD,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,FALSE
50322,STANDARD,URBANDALE,IA,PRIMARY,41.63,-93.74,NA-US-IA-URBANDALE,FALSE
50323,STANDARD,URBANDALE,IA,PRIMARY,41.63,-93.74,NA-US-IA-URBANDALE,FALSE
50324,STANDARD,WINDSOR HEIGHTS,IA,PRIMARY,41.6,-93.71,NA-US-IA-WINDSOR HEIGHTS,FALSE
50325,STANDARD,CLIVE,IA,PRIMARY,41.6,-93.76,NA-US-IA-CLIVE,FALSE
50327,STANDARD,PLEASANT HILL,IA,PRIMARY,41.58,-93.49,NA-US-IA-PLEASANT HILL,FALSE
50328,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,FALSE
50329,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,FALSE
50330,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,FALSE
50331,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,FALSE
50332,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,FALSE
50333,PO BOX,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,FALSE
50334,UNIQUE,DES MOINES,IA,PRIMARY,41.57,-93.61,NA-US-IA-DES MOINES,FALSE
